Author,P,T,Type of liquid,Type of Gas,DenL,DenG,VisL,VisG,ST,ID,Roughness,Ang,L/D,Vsl,Vsg,Flow_label
1997_N. V,-80.6,-256,H-liq,H-gas,77.04160247,1.25E-01,1.17E-05,5.07E-07,0.07,0.00874,0,1.5,,0.506112,0.131611,I
1997_N. V,-80.6,-256,H-liq,H-gas,77.04160247,1.25E-01,1.17E-05,5.07E-07,0.07,0.00874,0,1.5,,0.182093,0.104877,I
1997_N. V,-80.6,-256,H-liq,H-gas,77.04160247,1.25E-01,1.17E-05,5.07E-07,0.07,0.00874,0,1.5,,0.190716,0.0908434,I
1997_N. V,-80.6,-256,H-liq,H-gas,77.04160247,1.25E-01,1.17E-05,5.07E-07,0.07,0.00874,0,1.5,,0.476977,0.0729015,I
1997_N. V,-80.6,-256,H-liq,H-gas,77.04160247,1.25E-01,1.17E-05,5.07E-07,0.07,0.00874,0,1.5,,0.0081191,1.81213,A
1997_N. V,-80.6,-256,H-liq,H-gas,77.04160247,1.25E-01,1.17E-05,5.07E-07,0.07,0.00874,0,1.5,,0.0103902,1.62085,A
1997_N. V,-80.6,-256,H-liq,H-gas,77.04160247,1.25E-01,1.17E-05,5.07E-07,0.07,0.00874,0,1.5,,0.012773,1.42768,A
1997_N. V,-80.6,-256,H-liq,H-gas,77.04160247,1.25E-01,1.17E-05,5.07E-07,0.07,0.00874,0,1.5,,0.0147692,1.27614,A
1997_N. V,-80.6,-256,H-liq,H-gas,77.04160247,1.25E-01,1.17E-05,5.07E-07,0.07,0.00874,0,1.5,,0.0174783,1.01894,A
1997_N. V,-80.6,-256,H-liq,H-gas,77.04160247,1.25E-01,1.17E-05,5.07E-07,0.07,0.00874,0,1.5,,0.0190576,0.831787,A
1997_N. V,-80.6,-256,H-liq,H-gas,77.04160247,1.25E-01,1.17E-05,5.07E-07,0.07,0.00874,0,1.5,,0.0221267,0.644239,A
1997_N. V,-80.6,-256,H-liq,H-gas,77.04160247,1.25E-01,1.17E-05,5.07E-07,0.07,0.00874,0,1.5,,0.0181629,6.2538,A
1997_N. V,-80.6,-256,H-liq,H-gas,77.04160247,1.25E-01,1.17E-05,5.07E-07,0.07,0.00874,0,1.5,,0.0242028,5.39056,A
1997_N. V,-80.6,-256,H-liq,H-gas,77.04160247,1.25E-01,1.17E-05,5.07E-07,0.07,0.00874,0,1.5,,0.0290697,5.198,A
1997_N. V,-80.6,-256,H-liq,H-gas,77.04160247,1.25E-01,1.17E-05,5.07E-07,0.07,0.00874,0,1.5,,0.0357833,4.2791,A
1997_N. V,-80.6,-256,H-liq,H-gas,77.04160247,1.25E-01,1.17E-05,5.07E-07,0.07,0.00874,0,1.5,,0.0388851,3.97056,A
1997_N. V,-80.6,-256,H-liq,H-gas,77.04160247,1.25E-01,1.17E-05,5.07E-07,0.07,0.00874,0,1.5,,0.0442297,3.07523,A
1997_N. V,-80.6,-256,H-liq,H-gas,77.04160247,1.25E-01,1.17E-05,5.07E-07,0.07,0.00874,0,1.5,,0.0512356,2.58774,A
1997_N. V,-80.6,-256,H-liq,H-gas,77.04160247,1.25E-01,1.17E-05,5.07E-07,0.07,0.00874,0,1.5,,0.0524569,2.31123,A
1997_N. V,-80.6,-256,H-liq,H-gas,77.04160247,1.25E-01,1.17E-05,5.07E-07,0.07,0.00874,0,1.5,,0.0549789,1.85759,A
1997_N. V,-80.6,-256,H-liq,H-gas,77.04160247,1.25E-01,1.17E-05,5.07E-07,0.07,0.00874,0,1.5,,0.0573878,1.72298,A
1997_N. V,-80.6,-256,H-liq,H-gas,77.04160247,1.25E-01,1.17E-05,5.07E-07,0.07,0.00874,0,1.5,,0.0601553,1.38471,A
1997_N. V,-80.6,-256,H-liq,H-gas,77.04160247,1.25E-01,1.17E-05,5.07E-07,0.07,0.00874,0,1.5,,0.0603554,1.23657,A
1997_N. V,-80.6,-256,H-liq,H-gas,77.04160247,1.25E-01,1.17E-05,5.07E-07,0.07,0.00874,0,1.5,,0.0634162,0.921528,A
1997_N. V,-80.6,-256,H-liq,H-gas,77.04160247,1.25E-01,1.17E-05,5.07E-07,0.07,0.00874,0,1.5,,0.153221,2.7455,A
1997_N. V,-80.6,-256,H-liq,H-gas,77.04160247,1.25E-01,1.17E-05,5.07E-07,0.07,0.00874,0,1.5,,0.395568,5.58215,A
1997_N. V,-80.6,-256,H-liq,H-gas,77.04160247,1.25E-01,1.17E-05,5.07E-07,0.07,0.00874,0,1.5,,0.126577,6.58781,A
1997_N. V,-80.6,-256,H-liq,H-gas,77.04160247,1.25E-01,1.17E-05,5.07E-07,0.07,0.00874,0,1.5,,0.138512,4.98435,A
1997_N. V,-80.6,-256,H-liq,H-gas,77.04160247,1.25E-01,1.17E-05,5.07E-07,0.07,0.00874,0,1.5,,0.142338,4.0346,A
1997_N. V,-80.6,-256,H-liq,H-gas,77.04160247,1.25E-01,1.17E-05,5.07E-07,0.07,0.00874,0,1.5,,0.142799,3.65718,A
1987_Suni,350,22,Oil,Air,860,4.13E+00,0.007,1.00E-05,0.032,0.0258,0,0,931,0.0294273,0.0872316,SS
1987_Suni,350,22,Oil,Air,860,4.13E+00,0.007,1.00E-05,0.032,0.0258,0,0,931,0.0577722,0.0867426,I
1987_Suni,350,22,Oil,Air,860,4.13E+00,0.007,1.00E-05,0.032,0.0258,0,0,931,0.119709,0.0862563,I
1987_Suni,350,22,Oil,Air,860,4.13E+00,0.007,1.00E-05,0.032,0.0258,0,0,931,0.210969,0.0846947,I
1987_Suni,350,22,Oil,Air,860,4.13E+00,0.007,1.00E-05,0.032,0.0258,0,0,931,0.361904,0.0850765,I
1987_Suni,350,22,Oil,Air,860,4.13E+00,0.007,1.00E-05,0.032,0.0258,0,0,931,0.0286438,0.140865,I
1987_Suni,350,22,Oil,Air,860,4.13E+00,0.007,1.00E-05,0.032,0.0258,0,0,931,0.0593523,0.140115,I
1987_Suni,350,22,Oil,Air,860,4.13E+00,0.007,1.00E-05,0.032,0.0258,0,0,931,0.119709,0.136155,I
1987_Suni,350,22,Oil,Air,860,4.13E+00,0.007,1.00E-05,0.032,0.0258,0,0,931,0.205353,0.135201,I
1987_Suni,350,22,Oil,Air,860,4.13E+00,0.007,1.00E-05,0.032,0.0258,0,0,931,0.0294273,0.243623,I
1987_Suni,350,22,Oil,Air,860,4.13E+00,0.007,1.00E-05,0.032,0.0258,0,0,931,0.0577722,0.242189,I
1987_Suni,350,22,Oil,Air,860,4.13E+00,0.007,1.00E-05,0.032,0.0258,0,0,931,0.113419,0.235411,I
1987_Suni,350,22,Oil,Air,860,4.13E+00,0.007,1.00E-05,0.032,0.0258,0,0,931,0.205353,0.233828,I
1987_Suni,350,22,Oil,Air,860,4.13E+00,0.007,1.00E-05,0.032,0.0258,0,0,931,0.0294273,0.456482,I
1987_Suni,350,22,Oil,Air,860,4.13E+00,0.007,1.00E-05,0.032,0.0258,0,0,931,0.604296,0.0894162,I
1987_Suni,350,22,Oil,Air,860,4.13E+00,0.007,1.00E-05,0.032,0.0258,0,0,931,0.905798,0.0867182,I
1987_Suni,350,22,Oil,Air,860,4.13E+00,0.007,1.00E-05,0.032,0.0258,0,0,931,0.361904,0.137424,I
1987_Suni,350,22,Oil,Air,860,4.13E+00,0.007,1.00E-05,0.032,0.0258,0,0,931,0.604296,0.138004,I
1987_Suni,350,22,Oil,Air,860,4.13E+00,0.007,1.00E-05,0.032,0.0258,0,0,931,0.881683,0.136884,I
1987_Suni,350,22,Oil,Air,860,4.13E+00,0.007,1.00E-05,0.032,0.0258,0,0,931,0.352269,0.229595,I
1987_Suni,350,22,Oil,Air,860,4.13E+00,0.007,1.00E-05,0.032,0.0258,0,0,931,0.588208,0.238608,I
1987_Suni,350,22,Oil,Air,860,4.13E+00,0.007,1.00E-05,0.032,0.0258,0,0,931,0.905798,0.239482,I
1987_Suni,350,22,Oil,Air,860,4.13E+00,0.007,1.00E-05,0.032,0.0258,0,0,931,1.39486,0.243076,I
1987_Suni,350,22,Oil,Air,860,4.13E+00,0.007,1.00E-05,0.032,0.0258,0,0,931,0.0577722,0.448596,I
1987_Suni,350,22,Oil,Air,860,4.13E+00,0.007,1.00E-05,0.032,0.0258,0,0,931,0.119709,0.436163,I
1987_Suni,350,22,Oil,Air,860,4.13E+00,0.007,1.00E-05,0.032,0.0258,0,0,931,0.210969,0.443207,I
1987_Suni,350,22,Oil,Air,860,4.13E+00,0.007,1.00E-05,0.032,0.0258,0,0,931,0.361904,0.440227,I
1987_Suni,350,22,Oil,Air,860,4.13E+00,0.007,1.00E-05,0.032,0.0258,0,0,931,0.604296,0.447086,I
1987_Suni,350,22,Oil,Air,860,4.13E+00,0.007,1.00E-05,0.032,0.0258,0,0,931,0.0294273,0.926396,I
1987_Suni,350,22,Oil,Air,860,4.13E+00,0.007,1.00E-05,0.032,0.0258,0,0,931,0.0609756,0.900467,I
1987_Suni,350,22,Oil,Air,860,4.13E+00,0.007,1.00E-05,0.032,0.0258,0,0,931,0.119709,0.884911,I
1987_Suni,350,22,Oil,Air,860,4.13E+00,0.007,1.00E-05,0.032,0.0258,0,0,931,0.205353,0.888899,I
1987_Suni,350,22,Oil,Air,860,4.13E+00,0.007,1.00E-05,0.032,0.0258,0,0,931,0.361904,0.863291,I
1987_Suni,350,22,Oil,Air,860,4.13E+00,0.007,1.00E-05,0.032,0.0258,0,0,931,0.620824,0.876987,I
1987_Suni,350,22,Oil,Air,860,4.13E+00,0.007,1.00E-05,0.032,0.0258,0,0,931,0.0577722,1.76484,I
1987_Suni,350,22,Oil,Air,860,4.13E+00,0.007,1.00E-05,0.032,0.0258,0,0,931,0.122983,1.73581,I
1987_Suni,350,22,Oil,Air,860,4.13E+00,0.007,1.00E-05,0.032,0.0258,0,0,931,0.210969,1.74363,I
1987_Suni,350,22,Oil,Air,860,4.13E+00,0.007,1.00E-05,0.032,0.0258,0,0,931,0.361904,1.73142,I
1987_Suni,350,22,Oil,Air,860,4.13E+00,0.007,1.00E-05,0.032,0.0258,0,0,931,0.588208,1.7584,I
1987_Suni,350,22,Oil,Air,860,4.13E+00,0.007,1.00E-05,0.032,0.0258,0,0,931,0.905798,1.76484,I
1987_Suni,350,22,Oil,Air,860,4.13E+00,0.007,1.00E-05,0.032,0.0258,0,0,931,1.32158,1.57938,I
1987_Suni,350,22,Oil,Air,860,4.13E+00,0.007,1.00E-05,0.032,0.0258,0,0,931,2.0908,1.60308,I
1987_Suni,350,22,Oil,Air,860,4.13E+00,0.007,1.00E-05,0.032,0.0258,0,0,931,0.905798,0.869623,I
1987_Suni,350,22,Oil,Air,860,4.13E+00,0.007,1.00E-05,0.032,0.0258,0,0,931,1.39486,0.872561,I
1987_Suni,350,22,Oil,Air,860,4.13E+00,0.007,1.00E-05,0.032,0.0258,0,0,931,1.35773,0.43998,I
1987_Suni,350,22,Oil,Air,860,4.13E+00,0.007,1.00E-05,0.032,0.0258,0,0,931,2.0908,2.80542,I
1987_Suni,350,22,Oil,Air,860,4.13E+00,0.007,1.00E-05,0.032,0.0258,0,0,931,1.39486,2.8927,I
1987_Suni,350,22,Oil,Air,860,4.13E+00,0.007,1.00E-05,0.032,0.0258,0,0,931,0.905798,2.84993,I
1987_Suni,350,22,Oil,Air,860,4.13E+00,0.007,1.00E-05,0.032,0.0258,0,0,931,0.588208,2.77562,I
1987_Suni,350,22,Oil,Air,860,4.13E+00,0.007,1.00E-05,0.032,0.0258,0,0,931,0.361904,2.96098,I
1987_Suni,350,22,Oil,Air,860,4.13E+00,0.007,1.00E-05,0.032,0.0258,0,0,931,0.205353,2.6896,I
1987_Suni,350,22,Oil,Air,860,4.13E+00,0.007,1.00E-05,0.032,0.0258,0,0,931,0.119709,2.86761,I
1987_Suni,350,22,Oil,Air,860,4.13E+00,0.007,1.00E-05,0.032,0.0258,0,0,931,0.352269,5.35801,I
1987_Suni,350,22,Oil,Air,860,4.13E+00,0.007,1.00E-05,0.032,0.0258,0,0,931,0.604296,5.08366,I
1987_Suni,350,22,Oil,Air,860,4.13E+00,0.007,1.00E-05,0.032,0.0258,0,0,931,0.881683,5.09941,I
1987_Suni,350,22,Oil,Air,860,4.13E+00,0.007,1.00E-05,0.032,0.0258,0,0,931,1.43301,5.29811,I
1987_Suni,350,22,Oil,Air,860,4.13E+00,0.007,1.00E-05,0.032,0.0258,0,0,931,2.14798,5.69179,I
1987_Suni,350,22,Oil,Air,860,4.13E+00,0.007,1.00E-05,0.032,0.0258,0,0,931,1.35773,10.8706,I
1987_Suni,350,22,Oil,Air,860,4.13E+00,0.007,1.00E-05,0.032,0.0258,0,0,931,0.930572,10.236,I
1987_Suni,350,22,Oil,Air,860,4.13E+00,0.007,1.00E-05,0.032,0.0258,0,0,931,0.0294273,1.81616,A
1987_Suni,350,22,Oil,Air,860,4.13E+00,0.007,1.00E-05,0.032,0.0258,0,0,931,0.0294273,2.96681,A
1987_Suni,350,22,Oil,Air,860,4.13E+00,0.007,1.00E-05,0.032,0.0258,0,0,931,0.0294273,5.18905,A
1987_Suni,350,22,Oil,Air,860,4.13E+00,0.007,1.00E-05,0.032,0.0258,0,0,931,0.0294273,9.29004,A
1987_Suni,350,22,Oil,Air,860,4.13E+00,0.007,1.00E-05,0.032,0.0258,0,0,931,0.0294273,14.4962,A
1987_Suni,350,22,Oil,Air,860,4.13E+00,0.007,1.00E-05,0.032,0.0258,0,0,931,0.0286438,18.6322,A
1987_Suni,350,22,Oil,Air,860,4.13E+00,0.007,1.00E-05,0.032,0.0258,0,0,931,0.0294273,27.469,A
1987_Suni,350,22,Oil,Air,860,4.13E+00,0.007,1.00E-05,0.032,0.0258,0,0,931,0.0593523,2.91638,A
1987_Suni,350,22,Oil,Air,860,4.13E+00,0.007,1.00E-05,0.032,0.0258,0,0,931,0.0593523,5.10227,A
1987_Suni,350,22,Oil,Air,860,4.13E+00,0.007,1.00E-05,0.032,0.0258,0,0,931,0.0593523,8.92655,A
1987_Suni,350,22,Oil,Air,860,4.13E+00,0.007,1.00E-05,0.032,0.0258,0,0,931,0.0562341,14.0826,A
1987_Suni,350,22,Oil,Air,860,4.13E+00,0.007,1.00E-05,0.032,0.0258,0,0,931,0.0593523,18.1107,A
1987_Suni,350,22,Oil,Air,860,4.13E+00,0.007,1.00E-05,0.032,0.0258,0,0,931,0.0577722,26.9944,A
1987_Suni,350,22,Oil,Air,860,4.13E+00,0.007,1.00E-05,0.032,0.0258,0,0,931,0.119709,5.13248,A
1987_Suni,350,22,Oil,Air,860,4.13E+00,0.007,1.00E-05,0.032,0.0258,0,0,931,0.119709,9.39772,A
1987_Suni,350,22,Oil,Air,860,4.13E+00,0.007,1.00E-05,0.032,0.0258,0,0,931,0.113419,14.0036,A
1987_Suni,350,22,Oil,Air,860,4.13E+00,0.007,1.00E-05,0.032,0.0258,0,0,931,0.119709,18.4239,A
1987_Suni,350,22,Oil,Air,860,4.13E+00,0.007,1.00E-05,0.032,0.0258,0,0,931,0.116522,27.1543,A
1987_Suni,350,22,Oil,Air,860,4.13E+00,0.007,1.00E-05,0.032,0.0258,0,0,931,0.216739,5.03956,A
1987_Suni,350,22,Oil,Air,860,4.13E+00,0.007,1.00E-05,0.032,0.0258,0,0,931,0.210969,9.22758,A
1987_Suni,350,22,Oil,Air,860,4.13E+00,0.007,1.00E-05,0.032,0.0258,0,0,931,0.210969,13.7578,A
1987_Suni,350,22,Oil,Air,860,4.13E+00,0.007,1.00E-05,0.032,0.0258,0,0,931,0.210969,17.6831,A
1987_Suni,350,22,Oil,Air,860,4.13E+00,0.007,1.00E-05,0.032,0.0258,0,0,931,0.205353,26.9717,A
1987_Suni,350,22,Oil,Air,860,4.13E+00,0.007,1.00E-05,0.032,0.0258,0,0,931,0.352269,10.2706,A
1987_Suni,350,22,Oil,Air,860,4.13E+00,0.007,1.00E-05,0.032,0.0258,0,0,931,0.352269,13.8198,A
1987_Suni,350,22,Oil,Air,860,4.13E+00,0.007,1.00E-05,0.032,0.0258,0,0,931,0.352269,20.3685,A
1987_Suni,350,22,Oil,Air,860,4.13E+00,0.007,1.00E-05,0.032,0.0258,0,0,931,0.361904,28.0463,A
1987_Suni,350,22,Oil,Air,860,4.13E+00,0.007,1.00E-05,0.032,0.0258,0,0,931,0.604296,10.5515,A
1987_Suni,350,22,Oil,Air,860,4.13E+00,0.007,1.00E-05,0.032,0.0258,0,0,931,0.588208,15.3776,A
1987_Suni,350,22,Oil,Air,860,4.13E+00,0.007,1.00E-05,0.032,0.0258,0,0,931,0.620824,18.6741,A
1987_Suni,350,22,Oil,Air,860,4.13E+00,0.007,1.00E-05,0.032,0.0258,0,0,931,0.604296,28.8134,A
1987_Suni,350,22,Oil,Air,860,4.13E+00,0.007,1.00E-05,0.032,0.0258,0,0,931,0.881683,15.2528,A
1987_Suni,350,22,Oil,Air,860,4.13E+00,0.007,1.00E-05,0.032,0.0258,0,0,931,1.35773,0.0860142,DB
1987_Suni,350,22,Oil,Air,860,4.13E+00,0.007,1.00E-05,0.032,0.0258,0,0,931,1.39486,0.132754,DB
1987_Suni,350,22,Oil,Air,860,4.13E+00,0.007,1.00E-05,0.032,0.0258,0,0,931,2.14798,0.0853639,DB
1987_Suni,350,22,Oil,Air,860,4.13E+00,0.007,1.00E-05,0.032,0.0258,0,0,931,2.0908,0.134746,DB
1987_Suni,350,22,Oil,Air,860,4.13E+00,0.007,1.00E-05,0.032,0.0258,0,0,931,2.0908,0.235676,DB
1987_Suni,350,22,Oil,Air,860,4.13E+00,0.007,1.00E-05,0.032,0.0258,0,0,931,2.0908,0.46752,DB
1987_Suni,350,22,Oil,Air,860,4.13E+00,0.007,1.00E-05,0.032,0.0258,0,0,931,2.0908,0.817707,DB
1987_Suni,350,22,Oil,Air,860,4.13E+00,0.007,1.00E-05,0.032,0.0258,0,0,931,2.96931,0.0895923,DB
1987_Suni,350,22,Oil,Air,860,4.13E+00,0.007,1.00E-05,0.032,0.0258,0,0,931,2.96931,0.14306,DB
1987_Suni,350,22,Oil,Air,860,4.13E+00,0.007,1.00E-05,0.032,0.0258,0,0,931,2.96931,0.244584,DB
1987_Suni,350,22,Oil,Air,860,4.13E+00,0.007,1.00E-05,0.032,0.0258,0,0,931,3.05053,0.386182,DB
1987_Suni,350,22,Oil,Air,860,4.13E+00,0.007,1.00E-05,0.032,0.0258,0,0,931,2.96931,0.929788,DB
1987_Suni,350,22,Oil,Air,860,4.13E+00,0.007,1.00E-05,0.032,0.0258,0,0,931,3.05053,1.74216,DB
1987_Suni,350,22,Oil,Air,860,4.13E+00,0.007,1.00E-05,0.032,0.0258,0,0,931,2.96931,2.94438,DB
1987_Suni,350,22,Oil,Air,860,4.13E+00,0.007,1.00E-05,0.032,0.0258,0,-1,931,0.0292726,0.0872561,SS
1987_Suni,350,22,Oil,Air,860,4.13E+00,0.007,1.00E-05,0.032,0.0258,0,-1,931,0.0283988,0.138315,SS
1987_Suni,350,22,Oil,Air,860,4.13E+00,0.007,1.00E-05,0.032,0.0258,0,-1,931,0.0291817,0.248045,SS
1987_Suni,350,22,Oil,Air,860,4.13E+00,0.007,1.00E-05,0.032,0.0258,0,-1,931,0.0299846,0.462293,SS
1987_Suni,350,22,Oil,Air,860,4.13E+00,0.007,1.00E-05,0.032,0.0258,0,-1,931,0.0290666,0.937134,SS
1987_Suni,350,22,Oil,Air,860,4.13E+00,0.007,1.00E-05,0.032,0.0258,0,-1,931,0.0292896,1.8429,SS
1987_Suni,350,22,Oil,Air,860,4.13E+00,0.007,1.00E-05,0.032,0.0258,0,-1,931,0.0292525,2.83316,SS
1987_Suni,350,22,Oil,Air,860,4.13E+00,0.007,1.00E-05,0.032,0.0258,0,-1,931,0.0597918,0.0864505,SS
1987_Suni,350,22,Oil,Air,860,4.13E+00,0.007,1.00E-05,0.032,0.0258,0,-1,931,0.0591369,0.139251,SS
1987_Suni,350,22,Oil,Air,860,4.13E+00,0.007,1.00E-05,0.032,0.0258,0,-1,931,0.0596093,0.249795,SS
1987_Suni,350,22,Oil,Air,860,4.13E+00,0.007,1.00E-05,0.032,0.0258,0,-1,931,0.0589346,0.454945,SS
1987_Suni,350,22,Oil,Air,860,4.13E+00,0.007,1.00E-05,0.032,0.0258,0,-1,931,0.0582491,0.922758,SS
1987_Suni,350,22,Oil,Air,860,4.13E+00,0.007,1.00E-05,0.032,0.0258,0,-1,931,0.058699,1.84342,SS
1987_Suni,350,22,Oil,Air,860,4.13E+00,0.007,1.00E-05,0.032,0.0258,0,-1,931,0.122124,0.0863291,SS
1987_Suni,350,22,Oil,Air,860,4.13E+00,0.007,1.00E-05,0.032,0.0258,0,-1,931,0.120799,0.135925,SS
1987_Suni,350,22,Oil,Air,860,4.13E+00,0.007,1.00E-05,0.032,0.0258,0,-1,931,0.12177,0.243966,SS
1987_Suni,350,22,Oil,Air,860,4.13E+00,0.007,1.00E-05,0.032,0.0258,0,-1,931,0.121559,0.458411,SS
1987_Suni,350,22,Oil,Air,860,4.13E+00,0.007,1.00E-05,0.032,0.0258,0,-1,931,0.119004,0.937398,SS
1987_Suni,350,22,Oil,Air,860,4.13E+00,0.007,1.00E-05,0.032,0.0258,0,-1,931,0.207638,0.0867426,SS
1987_Suni,350,22,Oil,Air,860,4.13E+00,0.007,1.00E-05,0.032,0.0258,0,-1,931,0.207375,0.138704,SS
1987_Suni,350,22,Oil,Air,860,4.13E+00,0.007,1.00E-05,0.032,0.0258,0,-1,931,0.20707,0.243281,SS
1987_Suni,350,22,Oil,Air,860,4.13E+00,0.007,1.00E-05,0.032,0.0258,0,-1,931,0.208724,0.453923,SS
1987_Suni,350,22,Oil,Air,860,4.13E+00,0.007,1.00E-05,0.032,0.0258,0,-1,931,0.366975,0.0845283,SS
1987_Suni,350,22,Oil,Air,860,4.13E+00,0.007,1.00E-05,0.032,0.0258,0,-1,931,0.362974,0.139408,SS
1987_Suni,350,22,Oil,Air,860,4.13E+00,0.007,1.00E-05,0.032,0.0258,0,-1,931,0.611988,0.0875509,I
1987_Suni,350,22,Oil,Air,860,4.13E+00,0.007,1.00E-05,0.032,0.0258,0,-1,931,0.623185,0.137966,I
1987_Suni,350,22,Oil,Air,860,4.13E+00,0.007,1.00E-05,0.032,0.0258,0,-1,931,0.616326,0.242189,I
1987_Suni,350,22,Oil,Air,860,4.13E+00,0.007,1.00E-05,0.032,0.0258,0,-1,931,0.603533,0.466076,I
1987_Suni,350,22,Oil,Air,860,4.13E+00,0.007,1.00E-05,0.032,0.0258,0,-1,931,0.614218,0.947197,I
1987_Suni,350,22,Oil,Air,860,4.13E+00,0.007,1.00E-05,0.032,0.0258,0,-1,931,0.369517,0.244721,I
1987_Suni,350,22,Oil,Air,860,4.13E+00,0.007,1.00E-05,0.032,0.0258,0,-1,931,0.383464,0.442958,I
1987_Suni,350,22,Oil,Air,860,4.13E+00,0.007,1.00E-05,0.032,0.0258,0,-1,931,0.35428,0.927178,I
1987_Suni,350,22,Oil,Air,860,4.13E+00,0.007,1.00E-05,0.032,0.0258,0,-1,931,0.204348,0.907327,I
1987_Suni,350,22,Oil,Air,860,4.13E+00,0.007,1.00E-05,0.032,0.0258,0,-1,931,0.963256,0.0865721,I
1987_Suni,350,22,Oil,Air,860,4.13E+00,0.007,1.00E-05,0.032,0.0258,0,-1,931,0.916796,0.139565,I
1987_Suni,350,22,Oil,Air,860,4.13E+00,0.007,1.00E-05,0.032,0.0258,0,-1,931,0.933372,0.243144,I
1987_Suni,350,22,Oil,Air,860,4.13E+00,0.007,1.00E-05,0.032,0.0258,0,-1,931,0.914142,0.450365,I
1987_Suni,350,22,Oil,Air,860,4.13E+00,0.007,1.00E-05,0.032,0.0258,0,-1,931,1.38651,0.245963,I
1987_Suni,350,22,Oil,Air,860,4.13E+00,0.007,1.00E-05,0.032,0.0258,0,-1,931,0.115391,1.80193,I
1987_Suni,350,22,Oil,Air,860,4.13E+00,0.007,1.00E-05,0.032,0.0258,0,-1,931,0.123294,2.92788,I
1987_Suni,350,22,Oil,Air,860,4.13E+00,0.007,1.00E-05,0.032,0.0258,0,-1,931,0.211994,1.85694,I
1987_Suni,350,22,Oil,Air,860,4.13E+00,0.007,1.00E-05,0.032,0.0258,0,-1,931,0.209694,2.96931,I
1987_Suni,350,22,Oil,Air,860,4.13E+00,0.007,1.00E-05,0.032,0.0258,0,-1,931,0.364066,1.8126,I
1987_Suni,350,22,Oil,Air,860,4.13E+00,0.007,1.00E-05,0.032,0.0258,0,-1,931,0.360135,2.87649,I
1987_Suni,350,22,Oil,Air,860,4.13E+00,0.007,1.00E-05,0.032,0.0258,0,-1,931,0.363031,5.45221,I
1987_Suni,350,22,Oil,Air,860,4.13E+00,0.007,1.00E-05,0.032,0.0258,0,-1,931,0.619158,1.83773,I
1987_Suni,350,22,Oil,Air,860,4.13E+00,0.007,1.00E-05,0.032,0.0258,0,-1,931,0.612472,2.91802,I
1987_Suni,350,22,Oil,Air,860,4.13E+00,0.007,1.00E-05,0.032,0.0258,0,-1,931,0.599759,5.61552,I
1987_Suni,350,22,Oil,Air,860,4.13E+00,0.007,1.00E-05,0.032,0.0258,0,-1,931,0.928759,1.84653,I
1987_Suni,350,22,Oil,Air,860,4.13E+00,0.007,1.00E-05,0.032,0.0258,0,-1,931,0.901179,2.97684,I
1987_Suni,350,22,Oil,Air,860,4.13E+00,0.007,1.00E-05,0.032,0.0258,0,-1,931,0.917376,5.51695,I
1987_Suni,350,22,Oil,Air,860,4.13E+00,0.007,1.00E-05,0.032,0.0258,0,-1,931,1.39788,0.459443,I
1987_Suni,350,22,Oil,Air,860,4.13E+00,0.007,1.00E-05,0.032,0.0258,0,-1,931,1.36879,0.933716,I
1987_Suni,350,22,Oil,Air,860,4.13E+00,0.007,1.00E-05,0.032,0.0258,0,-1,931,1.37973,1.91364,I
1987_Suni,350,22,Oil,Air,860,4.13E+00,0.007,1.00E-05,0.032,0.0258,0,-1,931,1.39163,2.94687,I
1987_Suni,350,22,Oil,Air,860,4.13E+00,0.007,1.00E-05,0.032,0.0258,0,-1,931,1.37617,5.58875,I
1987_Suni,350,22,Oil,Air,860,4.13E+00,0.007,1.00E-05,0.032,0.0258,0,-1,931,1.40349,0.0861836,DB
1987_Suni,350,22,Oil,Air,860,4.13E+00,0.007,1.00E-05,0.032,0.0258,0,-1,931,1.38848,0.135811,DB
1987_Suni,350,22,Oil,Air,860,4.13E+00,0.007,1.00E-05,0.032,0.0258,0,-1,931,2.20906,0.0858693,DB
1987_Suni,350,22,Oil,Air,860,4.13E+00,0.007,1.00E-05,0.032,0.0258,0,-1,931,2.16446,0.137462,DB
1987_Suni,350,22,Oil,Air,860,4.13E+00,0.007,1.00E-05,0.032,0.0258,0,-1,931,2.12009,0.25085,DB
1987_Suni,350,22,Oil,Air,860,4.13E+00,0.007,1.00E-05,0.032,0.0258,0,-1,931,2.15843,0.450998,DB
1987_Suni,350,22,Oil,Air,860,4.13E+00,0.007,1.00E-05,0.032,0.0258,0,-1,931,2.13399,0.945601,DB
1987_Suni,350,22,Oil,Air,860,4.13E+00,0.007,1.00E-05,0.032,0.0258,0,-1,931,2.1304,1.938,DB
1987_Suni,350,22,Oil,Air,860,4.13E+00,0.007,1.00E-05,0.032,0.0258,0,-1,931,3.06681,0.0867914,DB
1987_Suni,350,22,Oil,Air,860,4.13E+00,0.007,1.00E-05,0.032,0.0258,0,-1,931,3.06309,0.147801,DB
1987_Suni,350,22,Oil,Air,860,4.13E+00,0.007,1.00E-05,0.032,0.0258,0,-1,931,3.08936,0.244103,DB
1987_Suni,350,22,Oil,Air,860,4.13E+00,0.007,1.00E-05,0.032,0.0258,0,-1,931,0.0294754,5.61394,A
1987_Suni,350,22,Oil,Air,860,4.13E+00,0.007,1.00E-05,0.032,0.0258,0,-1,931,0.0294226,10.2245,A
